id,gen,sp,ssp,grp,en,rec,cnt,loc,lat,lon,alt,type,sex,stage,method,url,file,file-name,sono,osci,lic,q,length,time,date,uploaded,also,rmk,animal-seen,playback-used,temp,regnr,auto,dvc,mic,smp
933609,Setophaga,citrina,,birds,Hooded Warbler,Thomas Magarian,United States,"GWNF, Emerald Pond, Page County, Virginia",38.6057,-78.6372,750,song,uncertain,adult,field recording,//xeno-canto.org/933609,https://xeno-canto.org/933609/download,XC933609-HOWA_OVEN_2024-05-13_GWNF_Emerald_Pond_Page_County_VA_0956(2).wav,"{'small': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/ffts/XC933609-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/ffts/XC933609-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/ffts/XC933609-large.png', 'full': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/ffts/XC933609-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/wave/XC933609-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/wave/XC933609-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/wave/XC933609-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,2:33,09:56,2024-05-13,2024-09-14,['Seiurus aurocapilla'],,yes,no,,,no,SD MixPre-3 II,Sennheiser MKH-70,48048.0
933608,Setophaga,citrina,,birds,Hooded Warbler,Thomas Magarian,United States,"GWNF, Emerald Pond, Page County, Virginia",38.6057,-78.6372,750,song,uncertain,adult,field recording,//xeno-canto.org/933608,https://xeno-canto.org/933608/download,XC933608-HOWA_2024-05-13_GWNF_Emerald_Pond_Page_County_VA_0951(2).wav,"{'small': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/ffts/XC933608-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/ffts/XC933608-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/ffts/XC933608-large.png', 'full': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/ffts/XC933608-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/wave/XC933608-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/wave/XC933608-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/wave/XC933608-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,1:01,09:51,2024-05-13,2024-09-14,[],,yes,no,,,no,SD MixPre-3 II,Sennheiser MKH-70,48048.0
933607,Setophaga,citrina,,birds,Hooded Warbler,Thomas Magarian,United States,"GWNF, Emerald Pond, Page County, Virginia",38.6057,-78.6372,750,call,uncertain,adult,field recording,//xeno-canto.org/933607,https://xeno-canto.org/933607/download,XC933607-HOWA_2024-05-13_GWNF_Emerald_Pond_Page_County_VA_0950(2).wav,"{'small': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/ffts/XC933607-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/ffts/XC933607-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/ffts/XC933607-large.png', 'full': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/ffts/XC933607-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/wave/XC933607-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/wave/XC933607-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/wave/XC933607-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:16,09:50,2024-05-13,2024-09-14,[],,yes,no,,,no,SD MixPre-3 II,Sennheiser MKH-70,48048.0
922000,Setophaga,citrina,,birds,Hooded Warbler,Christopher M. Heckscher,United States,"Coldspring (near  Red House), Cattaraugus County, New York",42.043,-78.8462,500,song,male,adult,field recording,//xeno-canto.org/922000,https://xeno-canto.org/922000/download,XC922000-Hooded-Warbler-Allegany-SP-NY-3-July-2024.wav,"{'small': '//xeno-canto.org/sounds/uploaded/BUXJYKQXJX/ffts/XC922000-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BUXJYKQXJX/ffts/XC922000-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BUXJYKQXJX/ffts/XC922000-large.png', 'full': '//xeno-canto.org/sounds/uploaded/BUXJYKQXJX/ffts/XC922000-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/BUXJYKQXJX/wave/XC922000-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BUXJYKQXJX/wave/XC922000-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BUXJYKQXJX/wave/XC922000-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:53,09:30,2024-07-02,2024-07-20,['Thryothorus ludovicianus'],Unmodified. Bird was in shrub layer of mixed hardwood forest ~2 - 4m height. ,yes,no,,,no,Zoom F3,ME-66,44100.0
910499,Setophaga,citrina,,birds,Hooded Warbler,David A. Brinkman,United States,"Whitewater Township (near  Cleves), Hamilton County, Ohio",39.2432,-84.7609,240,song,male,adult,field recording,//xeno-canto.org/910499,https://xeno-canto.org/910499/download,XC910499-HOWA-Jun-4-2024-MWF-OH-aud1.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/IUWJMMZJNL/ffts/XC910499-small.png', 'med': '//xeno-canto.org/sounds/uploaded/IUWJMMZJNL/ffts/XC910499-med.png', 'large': '//xeno-canto.org/sounds/uploaded/IUWJMMZJNL/ffts/XC910499-large.png', 'full': '//xeno-canto.org/sounds/uploaded/IUWJMMZJNL/ffts/XC910499-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/IUWJMMZJNL/wave/XC910499-small.png', 'med': '//xeno-canto.org/sounds/uploaded/IUWJMMZJNL/wave/XC910499-med.png', 'large': '//xeno-canto.org/sounds/uploaded/IUWJMMZJNL/wave/XC910499-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:24,09:10,2024-06-04,2024-06-04,"['Sitta carolinensis', 'Hylocichla mustelina', 'Vireo olivaceus', 'Dryobates pubescens']",Male moving about actively in mid to upper levels of hickories and maples in response to playback. Habitat is mature deciduous woodland with dense semi-open understory of saplings.,yes,yes,,,no,Olympus WS - 852 digital voice recorder,built-in,44100.0
902692,Setophaga,citrina,,birds,Hooded Warbler,Thomas Magarian,United States,"Upper Thornton River Trail, Shenandoah NP, Rappahannock County, Virginia",38.7164,-78.3108,550,song,male,,field recording,//xeno-canto.org/902692,https://xeno-canto.org/902692/download,XC902692-HOWA_TUTI_2024-04-23_Upper_North_Fork_Thornton_River_Shenandoah_NP_VA_1024(2).wav,"{'small': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/ffts/XC902692-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/ffts/XC902692-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/ffts/XC902692-large.png', 'full': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/ffts/XC902692-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/wave/XC902692-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/wave/XC902692-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/wave/XC902692-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:39,10:24,2024-04-23,2024-05-13,['Baeolophus bicolor'],This individual is starting his song with a sharp lead in note similar to Canada Warbler. Not sure how often this occurs in Hooded Warbler. Maybe a regional dialect?,yes,no,,,no,SD MixPre-3 II,Sennheiser MKH-70,48048.0
902689,Setophaga,citrina,,birds,Hooded Warbler,Thomas Magarian,United States,"Upper Thornton River Trail, Shenandoah NP, Rappahannock County, Virginia",38.7164,-78.3108,550,song,male,,field recording,//xeno-canto.org/902689,https://xeno-canto.org/902689/download,XC902689-HOWA_TUTI_2024-04-23_Upper_North_Fork_Thornton_River_Shenandoah_NP_VA_1018(2).wav,"{'small': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/ffts/XC902689-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/ffts/XC902689-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/ffts/XC902689-large.png', 'full': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/ffts/XC902689-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/wave/XC902689-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/wave/XC902689-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/wave/XC902689-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:45,10:18,2024-04-23,2024-05-13,"['Baeolophus bicolor', 'Cardinalis cardinalis']",This individual is starting his song with a sharp lead in note similar to Canada Warbler. Not sure how often this occurs in Hooded Warbler. Maybe a regional dialect?,yes,no,,,no,SD MixPre-3 II,Sennheiser MKH-70,48048.0
902678,Setophaga,citrina,,birds,Hooded Warbler,Thomas Magarian,United States,"Upper Thornton River Trail, Shenandoah NP, Rappahannock County, Virginia",38.7164,-78.3108,550,song,male,,field recording,//xeno-canto.org/902678,https://xeno-canto.org/902678/download,XC902678-HOWA_NOCA_2024-04-23_Upper_North_Fork_Thornton_River_Shenandoah_NP_VA_1011(2).wav,"{'small': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/ffts/XC902678-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/ffts/XC902678-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/ffts/XC902678-large.png', 'full': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/ffts/XC902678-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/wave/XC902678-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/wave/XC902678-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/wave/XC902678-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:16,10:11,2024-04-23,2024-05-13,['Cardinalis cardinalis'],,yes,no,,,no,SD MixPre-3 II,Sennheiser MKH-70,48048.0
902677,Setophaga,citrina,,birds,Hooded Warbler,Thomas Magarian,United States,"Upper Thornton River Trail, Shenandoah NP, Rappahannock County, Virginia",38.7164,-78.3108,550,song,male,,field recording,//xeno-canto.org/902677,https://xeno-canto.org/902677/download,XC902677-HOWA_NOCA_2024-04-23_Upper_North_Fork_Thornton_River_Shenandoah_NP_VA_1010(2).wav,"{'small': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/ffts/XC902677-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/ffts/XC902677-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/ffts/XC902677-large.png', 'full': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/ffts/XC902677-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/wave/XC902677-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/wave/XC902677-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/wave/XC902677-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:22,10:10,2024-04-23,2024-05-13,['Cardinalis cardinalis'],,yes,no,,,no,SD MixPre-3 II,Sennheiser MKH-70,48048.0
902662,Setophaga,citrina,,birds,Hooded Warbler,Thomas Magarian,United States,"Upper Thornton River Trail, Shenandoah NP, Rappahannock County, Virginia",38.7164,-78.3108,550,song,male,,field recording,//xeno-canto.org/902662,https://xeno-canto.org/902662/download,XC902662-HOWA_CARW_TUTI_DOWO_2024-04-23_Upper_North_Fork_Thornton_River_Shenandoah_NP_VA_1022(2).wav,"{'small': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/ffts/XC902662-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/ffts/XC902662-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/ffts/XC902662-large.png', 'full': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/ffts/XC902662-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/wave/XC902662-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/wave/XC902662-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/wave/XC902662-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,1:37,10:22,2024-04-23,2024-05-13,"['Baeolophus bicolor', 'Thryothorus ludovicianus', 'Dryobates pubescens']",This individual is starting his song with a sharp lead in note similar to Canada Warbler. Not sure how often this occurs in Hooded Warbler. Maybe a regional dialect?,yes,no,,,no,SD MixPre-3 II,Sennheiser MKH-70,48048.0
880419,Setophaga,citrina,,birds,Hooded Warbler,András Schmidt,United States,"Marshall Township (near  Wexford), Allegheny County, Pennsylvania",40.6315,-80.1181,320,"alarm call, call",male,adult,field recording,//xeno-canto.org/880419,https://xeno-canto.org/880419/download,XC880419-Wilsonia-citrina110809.wav,"{'small': '//xeno-canto.org/sounds/uploaded/WMHNJNGJCW/ffts/XC880419-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WMHNJNGJCW/ffts/XC880419-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WMHNJNGJCW/ffts/XC880419-large.png', 'full': '//xeno-canto.org/sounds/uploaded/WMHNJNGJCW/ffts/XC880419-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/WMHNJNGJCW/wave/XC880419-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WMHNJNGJCW/wave/XC880419-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WMHNJNGJCW/wave/XC880419-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,1:32,12:00,2011-08-09,2024-03-09,"['Pipilo erythrophthalmus', 'Dumetella carolinensis']",No modification. State Game Land No. 203. ,yes,no,,,no,Olympus LS-10,,44100.0
879099,Setophaga,citrina,,birds,Hooded Warbler,András Schmidt,United States,"Marshall Township (near  Wexford), Allegheny County, Pennsylvania",40.6397,-80.1122,380,song,,adult,field recording,//xeno-canto.org/879099,https://xeno-canto.org/879099/download,XC879099-Wilsonia-citrina110805b.wav,"{'small': '//xeno-canto.org/sounds/uploaded/WMHNJNGJCW/ffts/XC879099-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WMHNJNGJCW/ffts/XC879099-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WMHNJNGJCW/ffts/XC879099-large.png', 'full': '//xeno-canto.org/sounds/uploaded/WMHNJNGJCW/ffts/XC879099-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/WMHNJNGJCW/wave/XC879099-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WMHNJNGJCW/wave/XC879099-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WMHNJNGJCW/wave/XC879099-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,1:19,08:30,2011-08-05,2024-03-03,[],"Not modified. Edge of State Game Land No 203 in Wexford, but no exact location. ",unknown,no,,,no,Olympus LS-10,,44100.0
877004,Setophaga,citrina,,birds,Hooded Warbler,Skyler Bol,United States,"Schnebly Hill Rd, Coconino County, Arizona",34.8838,-111.7024,1800,song,male,adult,field recording,//xeno-canto.org/877004,https://xeno-canto.org/877004/download,XC877004-HOWA_OakCreek_May15-2020.wav,"{'small': '//xeno-canto.org/sounds/uploaded/ESGJLNIGDA/ffts/XC877004-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ESGJLNIGDA/ffts/XC877004-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ESGJLNIGDA/ffts/XC877004-large.png', 'full': '//xeno-canto.org/sounds/uploaded/ESGJLNIGDA/ffts/XC877004-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/ESGJLNIGDA/wave/XC877004-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ESGJLNIGDA/wave/XC877004-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ESGJLNIGDA/wave/XC877004-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:07,16:00,2020-05-15,2024-02-22,[],Found in steep wash with heavy maple growth and a few sycamores. Small patch of habitat with around ephemeral stream that was dry. Bird singing initially without any playback prompting.,yes,yes,,,no,,,44100.0
827866,Setophaga,citrina,,birds,Hooded Warbler,Richard E. Webster,United States,"Koomer Ridge Campground, Daniel Boone NF, Kentucky",37.784,-83.6327,380,vesper song,male,adult,field recording,//xeno-canto.org/827866,https://xeno-canto.org/827866/download,XC827866-WARBLER_Hooded_s_vesper-Koomer-Ridge-CG-400m-DBNF-051323-1955.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/KZYUWIRZVH/ffts/XC827866-small.png', 'med': '//xeno-canto.org/sounds/uploaded/KZYUWIRZVH/ffts/XC827866-med.png', 'large': '//xeno-canto.org/sounds/uploaded/KZYUWIRZVH/ffts/XC827866-large.png', 'full': '//xeno-canto.org/sounds/uploaded/KZYUWIRZVH/ffts/XC827866-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/KZYUWIRZVH/wave/XC827866-small.png', 'med': '//xeno-canto.org/sounds/uploaded/KZYUWIRZVH/wave/XC827866-med.png', 'large': '//xeno-canto.org/sounds/uploaded/KZYUWIRZVH/wave/XC827866-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,2:40,19:55,2023-05-13,2023-09-06,"['Setophaga ruticilla', 'Catharus ustulatus']","vesper song from 10-12 m up on side limbs of tall, 20-25m, broadleaf trees; probably the same bird as recorded regularly around our camp here;",yes,no,,,no,SD Mix Pre III,Wildtronics parabola,48000.0
827864,Setophaga,citrina,,birds,Hooded Warbler,Richard E. Webster,United States,"Koomer Ridge Campground, Daniel Boone NF, Kentucky",37.784,-83.6327,380,song,male,adult,field recording,//xeno-canto.org/827864,https://xeno-canto.org/827864/download,XC827864-WARBLER_Hooded_c_s-Koomer-Ridge-CG-400m-DBNF-051323-1456.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/KZYUWIRZVH/ffts/XC827864-small.png', 'med': '//xeno-canto.org/sounds/uploaded/KZYUWIRZVH/ffts/XC827864-med.png', 'large': '//xeno-canto.org/sounds/uploaded/KZYUWIRZVH/ffts/XC827864-large.png', 'full': '//xeno-canto.org/sounds/uploaded/KZYUWIRZVH/ffts/XC827864-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/KZYUWIRZVH/wave/XC827864-small.png', 'med': '//xeno-canto.org/sounds/uploaded/KZYUWIRZVH/wave/XC827864-med.png', 'large': '//xeno-canto.org/sounds/uploaded/KZYUWIRZVH/wave/XC827864-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,4:16,16:52,2023-05-13,2023-09-06,['Setophaga virens'],"counter-singing to another, no 1, in the recording from 1650 hours, both audible in this recording; good example of counter-singing; interval shortened at 2:15 to remove a partial annotation of seven seconds, and at 4:00; both birds different from the one often recorded in camp; time in file name is wrong;",yes,no,,,no,SD Mix Pre III,Wildtronics parabola,48000.0
827862,Setophaga,citrina,,birds,Hooded Warbler,Richard E. Webster,United States,"Koomer Ridge Campground, Daniel Boone NF, Kentucky",37.784,-83.6327,380,song,male,adult,field recording,//xeno-canto.org/827862,https://xeno-canto.org/827862/download,XC827862-WARBLER_Hooded-Koomer-Ridge-CG-400m-DBNF-051323-1650.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/KZYUWIRZVH/ffts/XC827862-small.png', 'med': '//xeno-canto.org/sounds/uploaded/KZYUWIRZVH/ffts/XC827862-med.png', 'large': '//xeno-canto.org/sounds/uploaded/KZYUWIRZVH/ffts/XC827862-large.png', 'full': '//xeno-canto.org/sounds/uploaded/KZYUWIRZVH/ffts/XC827862-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/KZYUWIRZVH/wave/XC827862-small.png', 'med': '//xeno-canto.org/sounds/uploaded/KZYUWIRZVH/wave/XC827862-med.png', 'large': '//xeno-canto.org/sounds/uploaded/KZYUWIRZVH/wave/XC827862-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,1:13,16:50,2023-05-13,2023-09-06,[],not seen; counter-singing to another; interval shortened at 0:46 to remove a partial annotation of seven seconds;,no,no,,,no,SD Mix Pre III,Wildtronics parabola,48000.0
827859,Setophaga,citrina,,birds,Hooded Warbler,Richard E. Webster,United States,"Koomer Ridge Campground, Daniel Boone NF, Kentucky",37.784,-83.6327,380,vesper song,male,adult,field recording,//xeno-canto.org/827859,https://xeno-canto.org/827859/download,XC827859-WARBLER_Hooded-Koomer-Ridge--CG-400m-DBNF-051223-1805.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/KZYUWIRZVH/ffts/XC827859-small.png', 'med': '//xeno-canto.org/sounds/uploaded/KZYUWIRZVH/ffts/XC827859-med.png', 'large': '//xeno-canto.org/sounds/uploaded/KZYUWIRZVH/ffts/XC827859-large.png', 'full': '//xeno-canto.org/sounds/uploaded/KZYUWIRZVH/ffts/XC827859-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/KZYUWIRZVH/wave/XC827859-small.png', 'med': '//xeno-canto.org/sounds/uploaded/KZYUWIRZVH/wave/XC827859-med.png', 'large': '//xeno-canto.org/sounds/uploaded/KZYUWIRZVH/wave/XC827859-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,8:59,18:05,2023-05-12,2023-09-06,"['Sitta carolinensis', 'Hylocichla mustelina']","not seen; interval shortened at 1:58, 2:41, under 3 m in forest, distant vesper song, probably the same bird, from 1901 hours;",no,no,,,no,SD Mix Pre III,Wildtronics parabola,48000.0
827857,Setophaga,citrina,,birds,Hooded Warbler,Richard E. Webster,United States,"Rock Bridge Trail, Daniel Boone N.F., Kentucky",37.7705,-83.5644,320,song,male,adult,field recording,//xeno-canto.org/827857,https://xeno-canto.org/827857/download,XC827857-WARBLER_Hooded-Rock-Bridge-Tr-300m-DBNF-051323-1009.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/KZYUWIRZVH/ffts/XC827857-small.png', 'med': '//xeno-canto.org/sounds/uploaded/KZYUWIRZVH/ffts/XC827857-med.png', 'large': '//xeno-canto.org/sounds/uploaded/KZYUWIRZVH/ffts/XC827857-large.png', 'full': '//xeno-canto.org/sounds/uploaded/KZYUWIRZVH/ffts/XC827857-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/KZYUWIRZVH/wave/XC827857-small.png', 'med': '//xeno-canto.org/sounds/uploaded/KZYUWIRZVH/wave/XC827857-med.png', 'large': '//xeno-canto.org/sounds/uploaded/KZYUWIRZVH/wave/XC827857-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,1:26,10:09,2023-05-13,2023-09-06,['Vireo olivaceus'],different from any recorded earlier;,yes,no,,,no,SD Mix Pre III,Wildtronics parabola,48000.0
827856,Setophaga,citrina,,birds,Hooded Warbler,Richard E. Webster,United States,"Rock Bridge Trail, Daniel Boone N.F., Kentucky",37.7705,-83.5644,320,song,male,adult,field recording,//xeno-canto.org/827856,https://xeno-canto.org/827856/download,XC827856-WARBLER_Hooded-Rock-Bridge-Tr-300m-DBNF-051323-0959.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/KZYUWIRZVH/ffts/XC827856-small.png', 'med': '//xeno-canto.org/sounds/uploaded/KZYUWIRZVH/ffts/XC827856-med.png', 'large': '//xeno-canto.org/sounds/uploaded/KZYUWIRZVH/ffts/XC827856-large.png', 'full': '//xeno-canto.org/sounds/uploaded/KZYUWIRZVH/ffts/XC827856-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/KZYUWIRZVH/wave/XC827856-small.png', 'med': '//xeno-canto.org/sounds/uploaded/KZYUWIRZVH/wave/XC827856-med.png', 'large': '//xeno-canto.org/sounds/uploaded/KZYUWIRZVH/wave/XC827856-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,1:58,09:59,2023-05-13,2023-09-06,"['Leiothlypis peregrina', 'Thryothorus ludovicianus']",different from any recorded earlier;,unknown,no,,,no,SD Mix Pre III,Wildtronics parabola,48000.0
827854,Setophaga,citrina,,birds,Hooded Warbler,Richard E. Webster,United States,"Rock Bridge Trail, Daniel Boone N.F., Kentucky",37.7705,-83.5644,320,song,male,adult,field recording,//xeno-canto.org/827854,https://xeno-canto.org/827854/download,XC827854-WARBLER_Hooded-Rock-Bridge-Tr-300m-DBNF-051323-0735.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/KZYUWIRZVH/ffts/XC827854-small.png', 'med': '//xeno-canto.org/sounds/uploaded/KZYUWIRZVH/ffts/XC827854-med.png', 'large': '//xeno-canto.org/sounds/uploaded/KZYUWIRZVH/ffts/XC827854-large.png', 'full': '//xeno-canto.org/sounds/uploaded/KZYUWIRZVH/ffts/XC827854-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/KZYUWIRZVH/wave/XC827854-small.png', 'med': '//xeno-canto.org/sounds/uploaded/KZYUWIRZVH/wave/XC827854-med.png', 'large': '//xeno-canto.org/sounds/uploaded/KZYUWIRZVH/wave/XC827854-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,2:31,07:35,2023-05-13,2023-09-06,"['Vireo olivaceus', 'Seiurus aurocapilla']",interval altered at 1:14;,yes,no,,,no,SD Mix Pre III,Wildtronics parabola,48000.0
827853,Setophaga,citrina,,birds,Hooded Warbler,Richard E. Webster,United States,"Pulltite Campground, Ozark National Scenic Riverways, Missouri",37.3355,-91.4807,240,call,female,adult,field recording,//xeno-canto.org/827853,https://xeno-canto.org/827853/download,XC827853-WARBLER_Hooded_c-Pulltite-Cmpgrnd-MO-200m-052123-1616.wav,"{'small': '//xeno-canto.org/sounds/uploaded/KZYUWIRZVH/ffts/XC827853-small.png', 'med': '//xeno-canto.org/sounds/uploaded/KZYUWIRZVH/ffts/XC827853-med.png', 'large': '//xeno-canto.org/sounds/uploaded/KZYUWIRZVH/ffts/XC827853-large.png', 'full': '//xeno-canto.org/sounds/uploaded/KZYUWIRZVH/ffts/XC827853-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/KZYUWIRZVH/wave/XC827853-small.png', 'med': '//xeno-canto.org/sounds/uploaded/KZYUWIRZVH/wave/XC827853-med.png', 'large': '//xeno-canto.org/sounds/uploaded/KZYUWIRZVH/wave/XC827853-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:33,16:16,2023-05-21,2023-09-06,['Vireo olivaceus'],calls from a female one meter up in the undergrowth of deciduous forest;,yes,no,,,no,SD Mix Pre III,Wildtronics parabola,48000.0
